Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,home_win,implied_home_prob_vig,implied_away_prob_vig,vig,market_home_prob
2019-01-22,Toronto Raptors,Sacramento Kings,228.5,11.0,-700.0,500.0,225,15,3,1,1,0.875,0.16666666666666666,0.04166666666666674,0.84
2019-01-22,Oklahoma City Thunder,Portland Trail Blazers,229.0,5.5,-170.0,145.0,237,9,1,1,1,0.6296296296296297,0.40816326530612246,0.03779289493575222,0.6067006554989074
2019-01-22,Dallas Mavericks,Los Angeles Clippers,223.5,2.0,-150.0,130.0,204,8,1,2,1,0.6,0.43478260869565216,0.034782608695652195,0.5798319327731092
2019-01-22,Phoenix Suns,Minnesota Timberwolves,228.5,6.0,160.0,-190.0,209,-27,2,2,0,0.38461538461538464,0.6551724137931034,0.039787798408488007,0.3698979591836735
2019-01-23,Memphis Grizzlies,Charlotte Bobcats,210.0,1.0,-135.0,115.0,225,-11,2,3,0,0.574468085106383,0.46511627906976744,0.03958436417615041,0.552594002855783
2019-01-23,Utah Jazz,Denver Nuggets,217.5,3.0,-180.0,150.0,222,6,2,4,1,0.6428571428571429,0.4,0.04285714285714293,0.6164383561643836
2019-01-23,Chicago Bulls,Atlanta Hawks,221.5,2.0,-125.0,105.0,222,-20,2,2,0,0.5555555555555556,0.4878048780487805,0.04336043360433606,0.5324675324675325
2019-01-23,New Orleans Pelicans,Detroit Pistons,221.0,4.0,-200.0,170.0,192,-4,2,2,0,0.6666666666666666,0.37037037037037035,0.03703703703703698,0.6428571428571429
2019-01-23,Philadelphia 76ers,San Antonio Spurs,226.0,2.0,-160.0,140.0,242,2,2,3,1,0.6153846153846154,0.4166666666666667,0.03205128205128216,0.5962732919254659
2019-01-23,Boston Celtics,Cleveland Cavaliers,216.0,17.5,-2500.0,1100.0,226,20,2,2,1,0.9615384615384616,0.08333333333333333,0.044871794871794934,0.9202453987730062
2019-01-23,New York Knicks,Houston Rockets,226.0,7.5,300.0,-400.0,224,-4,2,2,0,0.25,0.8,0.050000000000000044,0.23809523809523808
2019-01-23,Brooklyn Nets,Orlando Magic,217.0,6.5,-220.0,180.0,224,4,2,2,1,0.6875,0.35714285714285715,0.044642857142857206,0.6581196581196581
2019-01-23,Indiana Pacers,Toronto Raptors,219.5,4.5,-280.0,230.0,216,4,3,1,1,0.7368421052631579,0.30303030303030304,0.03987240829346095,0.7085889570552146
2019-01-23,Miami Heat,Los Angeles Clippers,217.0,5.5,-250.0,200.0,210,-12,2,1,0,0.7142857142857143,0.3333333333333333,0.04761904761904767,0.6818181818181818
2019-01-24,Washington Wizards,Golden State Warriors,234.5,9.0,375.0,-500.0,244,-8,3,3,0,0.21052631578947367,0.8333333333333334,0.04385964912280693,0.20168067226890757
2019-01-24,Oklahoma City Thunder,New Orleans Pelicans,237.0,11.0,-1500.0,850.0,238,6,2,1,1,0.9375,0.10526315789473684,0.042763157894736725,0.8990536277602524
2019-01-24,Phoenix Suns,Portland Trail Blazers,226.5,7.5,300.0,-400.0,226,-14,2,2,0,0.25,0.8,0.050000000000000044,0.23809523809523808
2019-01-24,Los Angeles Lakers,Minnesota Timberwolves,229.0,1.5,-135.0,115.0,225,-15,3,2,0,0.574468085106383,0.46511627906976744,0.03958436417615041,0.552594002855783
2019-01-25,Utah Jazz,Minnesota Timberwolves,222.0,8.5,-620.0,459.0,208,4,2,1,1,0.8611111111111112,0.17889087656529518,0.04000198767640639,0.8279898705145969
2019-01-25,Denver Nuggets,Phoenix Suns,221.5,15.0,-2200.0,1098.0,227,37,2,1,1,0.9565217391304348,0.08347245409015025,0.03999419322058495,0.9197375767727528
2019-01-25,Milwaukee Bucks,Charlotte Bobcats,228.5,11.0,-900.0,614.0,207,9,4,2,1,0.9,0.1400560224089636,0.040056022408963665,0.865338001615944
2019-01-25,Dallas Mavericks,Detroit Pistons,209.0,5.0,-210.0,176.0,207,5,3,2,1,0.6774193548387096,0.36231884057971014,0.03973819541841972,0.6515287769784173
2019-01-25,Chicago Bulls,Los Angeles Clippers,220.5,5.0,176.0,-210.0,207,-5,2,2,0,0.36231884057971014,0.6774193548387096,0.03973819541841972,0.3484712230215828
2019-01-25,Cleveland Cavaliers,Miami Heat,210.0,8.5,317.0,-400.0,194,-6,2,2,0,0.23980815347721823,0.8,0.03980815347721833,0.23062730627306272
2019-01-25,Houston Rockets,Toronto Raptors,228.0,1.0,144.0,-165.0,240,2,2,2,1,0.4098360655737705,0.6226415094339622,0.03247757500773263,0.39694427801078497
2019-01-25,Brooklyn Nets,New York Knicks,224.0,9.5,-420.0,330.0,208,10,2,2,1,0.8076923076923077,0.23255813953488372,0.0402504472271914,0.7764402407566638
2019-01-25,Orlando Magic,Washington Wizards,217.5,4.0,-160.0,140.0,186,-4,2,1,0,0.6153846153846154,0.4166666666666667,0.03205128205128216,0.5962732919254659
2019-01-25,Memphis Grizzlies,Sacramento Kings,213.5,0.0,-135.0,115.0,195,-3,2,3,0,0.574468085106383,0.46511627906976744,0.03958436417615041,0.552594002855783
2019-01-26,Portland Trail Blazers,Atlanta Hawks,228.5,10.5,-425.0,325.0,231,9,2,3,1,0.8095238095238095,0.23529411764705882,0.04481792717086841,0.774798927613941
2019-01-26,Boston Celtics,Golden State Warriors,230.0,1.5,145.0,-170.0,226,-4,3,2,0,0.40816326530612246,0.6296296296296297,0.03779289493575222,0.39329934450109244
2019-01-26,Denver Nuggets,Philadelphia 76ers,224.5,6.0,-650.0,450.0,236,16,1,3,1,0.8666666666666667,0.18181818181818182,0.048484848484848575,0.8265895953757225
2019-01-26,New Orleans Pelicans,San Antonio Spurs,226.5,1.5,170.0,-200.0,240,-12,2,3,0,0.37037037037037035,0.6666666666666666,0.03703703703703698,0.35714285714285715
2019-01-26,Memphis Grizzlies,Indiana Pacers,204.5,2.5,175.0,-210.0,209,3,1,3,1,0.36363636363636365,0.6774193548387096,0.04105571847507328,0.34929577464788736
2019-01-27,New York Knicks,Miami Heat,212.0,5.5,175.0,-210.0,203,-9,2,2,0,0.36363636363636365,0.6774193548387096,0.04105571847507328,0.34929577464788736
2019-01-27,Chicago Bulls,Cleveland Cavaliers,211.0,5.5,-220.0,180.0,205,-3,2,2,0,0.6875,0.35714285714285715,0.044642857142857206,0.6581196581196581
2019-01-27,Los Angeles Clippers,Sacramento Kings,228.5,4.5,-160.0,140.0,230,14,2,2,1,0.6153846153846154,0.4166666666666667,0.03205128205128216,0.5962732919254659
2019-01-27,Oklahoma City Thunder,Milwaukee Bucks,233.0,0.0,-110.0,-110.0,230,6,3,2,1,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5
2019-01-27,Dallas Mavericks,Toronto Raptors,220.0,4.5,150.0,-180.0,243,-3,2,2,0,0.4,0.6428571428571429,0.04285714285714293,0.3835616438356164
2019-01-27,Houston Rockets,Orlando Magic,221.0,8.5,-450.0,350.0,201,5,2,2,1,0.8181818181818182,0.2222222222222222,0.04040404040404044,0.7864077669902912
2019-01-27,San Antonio Spurs,Washington Wizards,220.5,3.0,-190.0,160.0,251,13,1,2,1,0.6551724137931034,0.38461538461538464,0.039787798408488007,0.6301020408163266
2019-01-27,Minnesota Timberwolves,Utah Jazz,217.0,3.5,190.0,-240.0,236,-14,2,2,0,0.3448275862068966,0.7058823529411765,0.05070993914807298,0.3281853281853282
2019-01-27,Los Angeles Lakers,Phoenix Suns,226.5,5.0,-330.0,260.0,218,14,3,2,1,0.7674418604651163,0.2777777777777778,0.04521963824289399,0.7342398022249692
2019-01-28,Los Angeles Clippers,Atlanta Hawks,231.0,6.5,-260.0,210.0,241,-5,1,2,0,0.7222222222222222,0.3225806451612903,0.04480286738351258,0.6912521440823327
2019-01-28,Memphis Grizzlies,Denver Nuggets,208.0,5.0,190.0,-240.0,187,-3,2,2,0,0.3448275862068966,0.7058823529411765,0.05070993914807298,0.3281853281853282
2019-01-28,Boston Celtics,Brooklyn Nets,219.5,10.0,-450.0,350.0,216,8,2,3,1,0.8181818181818182,0.2222222222222222,0.04040404040404044,0.7864077669902912
2019-01-28,Indiana Pacers,Golden State Warriors,227.0,8.0,275.0,-350.0,232,-32,2,2,0,0.26666666666666666,0.7777777777777778,0.04444444444444451,0.2553191489361702
2019-01-28,Charlotte Bobcats,New York Knicks,217.5,10.5,-1000.0,650.0,193,9,3,1,1,0.9090909090909091,0.13333333333333333,0.042424242424242475,0.8720930232558138
2019-01-29,San Antonio Spurs,Phoenix Suns,223.5,13.5,-1600.0,900.0,250,2,2,2,1,0.9411764705882353,0.1,0.04117647058823537,0.9039548022598869
2019-01-29,Los Angeles Lakers,Philadelphia 76ers,232.0,6.0,270.0,-340.0,226,-16,2,3,0,0.2702702702702703,0.7727272727272727,0.0429975429975431,0.2591283863368669
2019-01-29,Houston Rockets,New Orleans Pelicans,234.5,9.0,-1600.0,900.0,237,-5,2,3,0,0.9411764705882353,0.1,0.04117647058823537,0.9039548022598869
2019-01-29,Brooklyn Nets,Chicago Bulls,217.0,8.0,-300.0,240.0,239,5,1,2,1,0.75,0.29411764705882354,0.044117647058823595,0.7183098591549295
2019-01-29,Orlando Magic,Oklahoma City Thunder,221.5,6.0,135.0,-155.0,243,-9,2,2,0,0.425531914893617,0.6078431372549019,0.03337505214851899,0.4117884537747275
2019-01-29,Detroit Pistons,Milwaukee Bucks,217.5,7.0,240.0,-300.0,220,-10,4,2,0,0.29411764705882354,0.75,0.044117647058823595,0.28169014084507044
2019-01-29,Cleveland Cavaliers,Washington Wizards,219.0,6.5,275.0,-350.0,229,3,2,2,1,0.26666666666666666,0.7777777777777778,0.04444444444444451,0.2553191489361702
2019-01-30,Washington Wizards,Indiana Pacers,217.5,1.0,-105.0,-115.0,196,18,1,2,1,0.5121951219512195,0.5348837209302325,0.04707884288145214,0.4891657638136511
2019-01-30,Sacramento Kings,Atlanta Hawks,233.0,6.5,-220.0,180.0,248,22,3,2,1,0.6875,0.35714285714285715,0.044642857142857206,0.6581196581196581
2019-01-30,Portland Trail Blazers,Utah Jazz,219.0,1.0,125.0,-145.0,237,27,4,3,1,0.4444444444444444,0.5918367346938775,0.03628117913832196,0.42888402625820565
2019-01-30,New Orleans Pelicans,Denver Nuggets,226.0,8.5,375.0,-500.0,204,-6,1,2,0,0.21052631578947367,0.8333333333333334,0.04385964912280693,0.20168067226890757
2019-01-30,Miami Heat,Chicago Bulls,206.5,10.5,-750.0,525.0,194,-16,3,1,0,0.8823529411764706,0.16,0.04235294117647048,0.8465011286681716
2019-01-30,Boston Celtics,Charlotte Bobcats,218.0,6.5,-330.0,260.0,220,32,2,2,1,0.7674418604651163,0.2777777777777778,0.04521963824289399,0.7342398022249692
2019-01-30,New York Knicks,Dallas Mavericks,217.0,6.0,240.0,-300.0,204,-24,2,3,0,0.29411764705882354,0.75,0.044117647058823595,0.28169014084507044
2019-01-30,Minnesota Timberwolves,Memphis Grizzlies,211.0,5.0,-155.0,135.0,196,2,3,2,1,0.6078431372549019,0.425531914893617,0.03337505214851899,0.5882115462252725
2019-01-31,Orlando Magic,Indiana Pacers,211.0,1.0,-170.0,145.0,207,7,2,1,1,0.6296296296296297,0.40816326530612246,0.03779289493575222,0.6067006554989074
2019-01-31,Detroit Pistons,Dallas Mavericks,208.0,1.5,-340.0,270.0,182,4,2,1,1,0.7727272727272727,0.2702702702702703,0.0429975429975431,0.740871613663133
2019-01-31,Toronto Raptors,Milwaukee Bucks,230.5,2.5,-140.0,120.0,197,-13,4,2,0,0.5833333333333334,0.45454545454545453,0.037878787878787845,0.562043795620438
2019-01-31,San Antonio Spurs,Brooklyn Nets,227.5,7.5,-380.0,290.0,231,3,2,2,1,0.7916666666666666,0.2564102564102564,0.048076923076922906,0.7553516819571866
2019-01-31,Golden State Warriors,Philadelphia 76ers,240.5,8.5,-400.0,300.0,217,-9,3,2,0,0.8,0.25,0.050000000000000044,0.7619047619047619
2019-01-31,Los Angeles Clippers,Los Angeles Lakers,229.5,6.0,110.0,-130.0,243,-3,3,2,0,0.47619047619047616,0.5652173913043478,0.04140786749482395,0.4572564612326044
2019-02-01,Utah Jazz,Atlanta Hawks,227.0,12.0,-1000.0,650.0,240,16,2,2,1,0.9090909090909091,0.13333333333333333,0.042424242424242475,0.8720930232558138
2019-02-01,Miami Heat,Oklahoma City Thunder,219.5,4.0,145.0,-170.0,220,-16,2,3,0,0.40816326530612246,0.6296296296296297,0.03779289493575222,0.39329934450109244
2019-02-01,Denver Nuggets,Houston Rockets,227.0,4.0,-170.0,145.0,258,14,2,3,1,0.6296296296296297,0.40816326530612246,0.03779289493575222,0.6067006554989074
2019-02-01,Charlotte Bobcats,Memphis Grizzlies,206.5,4.0,-380.0,290.0,192,8,2,2,1,0.7916666666666666,0.2564102564102564,0.048076923076922906,0.7553516819571866
2019-02-01,New York Knicks,Boston Celtics,216.0,13.0,900.0,-1600.0,212,-14,2,2,0,0.1,0.9411764705882353,0.04117647058823537,0.096045197740113
2019-02-02,Sacramento Kings,Philadelphia 76ers,234.0,3.5,140.0,-160.0,223,7,3,2,1,0.4166666666666667,0.6153846153846154,0.03205128205128216,0.40372670807453415
2019-02-02,Phoenix Suns,Atlanta Hawks,235.0,2.0,-135.0,115.0,230,-6,4,1,0,0.574468085106383,0.46511627906976744,0.03958436417615041,0.552594002855783
2019-02-02,Golden State Warriors,Los Angeles Lakers,236.0,9.5,-2500.0,1100.0,216,14,2,2,1,0.9615384615384616,0.08333333333333333,0.044871794871794934,0.9202453987730062
2019-02-02,Utah Jazz,Houston Rockets,224.0,6.5,-300.0,240.0,223,-27,1,1,0,0.75,0.29411764705882354,0.044117647058823595,0.7183098591549295
2019-02-02,Minnesota Timberwolves,Denver Nuggets,221.0,1.0,-125.0,105.0,213,-1,3,1,0,0.5555555555555556,0.4878048780487805,0.04336043360433606,0.5324675324675325
2019-02-02,San Antonio Spurs,New Orleans Pelicans,233.0,10.0,-700.0,500.0,221,5,2,3,1,0.875,0.16666666666666666,0.04166666666666674,0.84
2019-02-02,Orlando Magic,Brooklyn Nets,217.5,1.0,-155.0,135.0,191,13,2,2,1,0.6078431372549019,0.425531914893617,0.03337505214851899,0.5882115462252725
2019-02-02,Miami Heat,Indiana Pacers,204.5,2.5,-125.0,105.0,183,-7,1,2,0,0.5555555555555556,0.4878048780487805,0.04336043360433606,0.5324675324675325
2019-02-02,Detroit Pistons,Los Angeles Clippers,215.0,1.0,-140.0,120.0,212,-10,2,2,0,0.5833333333333334,0.45454545454545453,0.037878787878787845,0.562043795620438
2019-02-02,Cleveland Cavaliers,Dallas Mavericks,210.0,9.0,190.0,-240.0,209,-13,4,2,0,0.3448275862068966,0.7058823529411765,0.05070993914807298,0.3281853281853282
2019-02-02,Washington Wizards,Milwaukee Bucks,230.0,6.5,215.0,-265.0,246,-16,3,2,0,0.31746031746031744,0.726027397260274,0.04348771472059143,0.30423004792665137
2019-02-02,Charlotte Bobcats,Chicago Bulls,217.5,6.5,-310.0,250.0,243,7,1,3,1,0.7560975609756098,0.2857142857142857,0.04181184668989557,0.725752508361204
2019-02-03,New York Knicks,Memphis Grizzlies,200.0,1.5,120.0,-140.0,180,-12,2,2,0,0.45454545454545453,0.5833333333333334,0.037878787878787845,0.43795620437956206
2019-02-03,Boston Celtics,Oklahoma City Thunder,227.0,3.5,-180.0,150.0,263,5,2,2,1,0.6428571428571429,0.4,0.04285714285714293,0.6164383561643836
2019-02-03,Toronto Raptors,Los Angeles Clippers,229.5,11.0,-550.0,400.0,224,18,3,1,1,0.8461538461538461,0.2,0.04615384615384621,0.8088235294117646
2019-02-04,Washington Wizards,Atlanta Hawks,233.0,5.5,-310.0,250.0,266,-8,2,2,0,0.7560975609756098,0.2857142857142857,0.04181184668989557,0.725752508361204
2019-02-04,Brooklyn Nets,Milwaukee Bucks,227.5,7.0,260.0,-330.0,207,-19,2,2,0,0.2777777777777778,0.7674418604651163,0.04521963824289399,0.2657601977750309
2019-02-04,New Orleans Pelicans,Indiana Pacers,218.0,1.0,142.0,-165.0,216,-2,2,2,0,0.4132231404958678,0.6226415094339622,0.03586464992983007,0.39891615234080985
2019-02-04,Phoenix Suns,Houston Rockets,229.5,8.5,300.0,-400.0,228,-8,2,2,0,0.25,0.8,0.050000000000000044,0.23809523809523808
2019-02-04,Sacramento Kings,San Antonio Spurs,227.5,2.0,115.0,-135.0,239,15,2,2,1,0.46511627906976744,0.574468085106383,0.03958436417615041,0.447405997144217
2019-02-04,Detroit Pistons,Denver Nuggets,209.0,4.5,105.0,-125.0,232,26,2,2,1,0.4878048780487805,0.5555555555555556,0.04336043360433606,0.4675324675324675
2019-02-05,Portland Trail Blazers,Miami Heat,213.0,7.5,-330.0,260.0,226,-10,6,3,0,0.7674418604651163,0.2777777777777778,0.04521963824289399,0.7342398022249692
2019-02-05,Oklahoma City Thunder,Orlando Magic,224.5,10.5,-500.0,375.0,254,10,2,3,1,0.8333333333333334,0.21052631578947367,0.04385964912280693,0.7983193277310925
2019-02-05,Memphis Grizzlies,Minnesota Timberwolves,203.5,1.5,150.0,-180.0,214,2,2,3,1,0.4,0.6428571428571429,0.04285714285714293,0.3835616438356164
2019-02-05,Philadelphia 76ers,Toronto Raptors,229.0,4.0,-125.0,105.0,226,-12,3,2,0,0.5555555555555556,0.4878048780487805,0.04336043360433606,0.5324675324675325
2019-02-05,New York Knicks,Detroit Pistons,205.0,3.5,145.0,-170.0,197,-13,2,1,0,0.40816326530612246,0.6296296296296297,0.03779289493575222,0.39329934450109244
2019-02-05,Cleveland Cavaliers,Boston Celtics,214.5,13.0,550.0,-800.0,199,-7,3,2,0,0.15384615384615385,0.8888888888888888,0.04273504273504258,0.1475409836065574
2019-02-05,Indiana Pacers,Los Angeles Lakers,217.0,3.5,125.0,-145.0,230,42,1,3,1,0.4444444444444444,0.5918367346938775,0.03628117913832196,0.42888402625820565
2019-02-05,Charlotte Bobcats,Los Angeles Clippers,226.0,3.0,-160.0,140.0,232,-2,3,2,0,0.6153846153846154,0.4166666666666667,0.03205128205128216,0.5962732919254659
2019-02-06,Brooklyn Nets,Denver Nuggets,221.5,2.0,142.0,-165.0,265,5,2,2,1,0.4132231404958678,0.6226415094339622,0.03586464992983007,0.39891615234080985
2019-02-06,Chicago Bulls,New Orleans Pelicans,223.5,0.0,105.0,-125.0,245,-5,4,2,0,0.4878048780487805,0.5555555555555556,0.04336043360433606,0.4675324675324675
2019-02-06,Milwaukee Bucks,Washington Wizards,230.0,12.0,-900.0,600.0,277,19,2,2,1,0.9,0.14285714285714285,0.04285714285714293,0.863013698630137
2019-02-06,Dallas Mavericks,Charlotte Bobcats,216.5,4.5,-240.0,190.0,192,6,4,1,1,0.7058823529411765,0.3448275862068966,0.05070993914807298,0.6718146718146719
2019-02-06,Utah Jazz,Phoenix Suns,221.0,15.0,-2500.0,1100.0,204,28,4,2,1,0.9615384615384616,0.08333333333333333,0.044871794871794934,0.9202453987730062
2019-02-06,Sacramento Kings,Houston Rockets,233.5,2.0,160.0,-190.0,228,-26,2,2,0,0.38461538461538464,0.6551724137931034,0.039787798408488007,0.3698979591836735
2019-02-06,Golden State Warriors,San Antonio Spurs,233.5,11.0,-2500.0,1100.0,243,39,4,2,1,0.9615384615384616,0.08333333333333333,0.044871794871794934,0.9202453987730062
2019-02-07,Boston Celtics,Los Angeles Lakers,224.5,7.5,-450.0,350.0,257,-1,2,2,0,0.8181818181818182,0.2222222222222222,0.04040404040404044,0.7864077669902912
2019-02-07,Orlando Magic,Minnesota Timberwolves,218.0,1.0,-170.0,145.0,234,10,2,2,1,0.6296296296296297,0.40816326530612246,0.03779289493575222,0.6067006554989074
2019-02-07,Indiana Pacers,Los Angeles Clippers,217.0,4.0,-265.0,215.0,208,24,2,2,1,0.726027397260274,0.31746031746031744,0.04348771472059143,0.6957699520733487
2019-02-07,Atlanta Hawks,Toronto Raptors,231.5,10.0,220.0,-270.0,220,-18,3,2,0,0.3125,0.7297297297297297,0.042229729729729826,0.299837925445705
2019-02-07,Oklahoma City Thunder,Memphis Grizzlies,214.5,13.5,-1500.0,850.0,212,22,2,2,1,0.9375,0.10526315789473684,0.042763157894736725,0.8990536277602524
2019-02-07,Portland Trail Blazers,San Antonio Spurs,227.5,4.0,-250.0,200.0,245,9,2,1,1,0.7142857142857143,0.3333333333333333,0.04761904761904767,0.6818181818181818
2019-02-08,Sacramento Kings,Miami Heat,218.5,3.0,-160.0,140.0,198,6,2,3,1,0.6153846153846154,0.4166666666666667,0.03205128205128216,0.5962732919254659
2019-02-08,New Orleans Pelicans,Minnesota Timberwolves,233.5,6.0,-240.0,190.0,239,5,2,1,1,0.7058823529411765,0.3448275862068966,0.05070993914807298,0.6718146718146719
2019-02-08,Dallas Mavericks,Milwaukee Bucks,222.0,7.0,200.0,-250.0,229,-15,2,2,0,0.3333333333333333,0.7142857142857143,0.04761904761904767,0.3181818181818181
2019-02-08,Phoenix Suns,Golden State Warriors,231.0,16.0,1100.0,-2500.0,224,-10,2,2,0,0.08333333333333333,0.9615384615384616,0.044871794871794934,0.07975460122699386
2019-02-08,Detroit Pistons,New York Knicks,206.0,8.5,-380.0,290.0,223,17,3,3,1,0.7916666666666666,0.2564102564102564,0.048076923076922906,0.7553516819571866
2019-02-08,Brooklyn Nets,Chicago Bulls,223.5,7.5,-400.0,300.0,231,-19,2,2,0,0.8,0.25,0.050000000000000044,0.7619047619047619
2019-02-08,Washington Wizards,Cleveland Cavaliers,220.0,10.5,-550.0,400.0,225,13,2,3,1,0.8461538461538461,0.2,0.04615384615384621,0.8088235294117646
2019-02-08,Philadelphia 76ers,Denver Nuggets,229.0,4.5,-300.0,240.0,227,7,3,2,1,0.75,0.29411764705882354,0.044117647058823595,0.7183098591549295
2019-02-09,Milwaukee Bucks,Orlando Magic,223.0,11.5,-270.0,220.0,186,-20,1,2,0,0.7297297297297297,0.3125,0.042229729729729826,0.7001620745542949
2019-02-09,Houston Rockets,Oklahoma City Thunder,235.5,1.5,-145.0,125.0,229,-5,3,2,0,0.5918367346938775,0.4444444444444444,0.03628117913832196,0.5711159737417943
2019-02-09,Chicago Bulls,Washington Wizards,222.0,3.0,115.0,-135.0,259,-9,1,1,0,0.46511627906976744,0.574468085106383,0.03958436417615041,0.447405997144217
2019-02-09,Memphis Grizzlies,New Orleans Pelicans,212.0,2.5,-105.0,-115.0,189,9,2,1,1,0.5121951219512195,0.5348837209302325,0.04707884288145214,0.4891657638136511
2019-02-09,Boston Celtics,Los Angeles Clippers,225.5,12.0,-1100.0,700.0,235,-11,2,2,0,0.9166666666666666,0.125,0.04166666666666652,0.8800000000000001
2019-02-09,New York Knicks,Toronto Raptors,216.5,12.5,1000.0,-2000.0,203,-5,1,2,0,0.09090909090909091,0.9523809523809523,0.043290043290043156,0.08713692946058092
2019-02-09,Indiana Pacers,Cleveland Cavaliers,211.0,13.5,-1800.0,950.0,195,15,2,1,1,0.9473684210526315,0.09523809523809523,0.04260651629072676,0.9086538461538461
2019-02-09,Utah Jazz,San Antonio Spurs,221.5,5.0,-350.0,275.0,230,20,3,2,1,0.7777777777777778,0.26666666666666666,0.04444444444444451,0.7446808510638298
2019-02-09,Atlanta Hawks,Charlotte Bobcats,230.0,2.5,115.0,-135.0,249,-9,2,3,0,0.46511627906976744,0.574468085106383,0.03958436417615041,0.447405997144217
2019-02-10,Dallas Mavericks,Portland Trail Blazers,219.5,4.5,135.0,-155.0,203,1,2,3,1,0.425531914893617,0.6078431372549019,0.03337505214851899,0.4117884537747275
2019-02-10,Philadelphia 76ers,Los Angeles Lakers,234.0,6.0,-330.0,260.0,263,23,2,3,1,0.7674418604651163,0.2777777777777778,0.04521963824289399,0.7342398022249692
2019-02-10,Sacramento Kings,Phoenix Suns,228.5,9.5,-450.0,350.0,221,13,2,2,1,0.8181818181818182,0.2222222222222222,0.04040404040404044,0.7864077669902912
